Date,Open,High,Low,Close,Adj Close,Volume
1970-05-05,0.898438,0.949219,0.898438,0.929688,0.010548,259200
1970-05-06,0.929688,0.949219,0.914063,0.929688,0.010548,982400
1970-05-07,0.929688,0.949219,0.929688,0.945313,0.010726,275200
1970-05-08,0.945313,0.945313,0.933594,0.937500,0.010637,249600
1970-05-11,0.937500,0.937500,0.898438,0.910156,0.010327,355200
1970-05-12,0.902344,0.902344,0.875000,0.886719,0.010061,777600
1970-05-13,0.886719,0.890625,0.851563,0.875000,0.009928,700800
1970-05-14,0.875000,0.878906,0.832031,0.878906,0.009972,460800
1970-05-15,0.878906,0.960938,0.863281,0.960938,0.010903,940800
1970-05-18,0.960938,0.964844,0.929688,0.960938,0.011065,294400
1970-05-19,0.953125,0.953125,0.921875,0.921875,0.010615,224000
1970-05-20,0.921875,0.933594,0.894531,0.910156,0.010480,262400
1970-05-21,0.910156,0.914063,0.855469,0.882813,0.010165,515200
1970-05-22,0.882813,0.937500,0.878906,0.878906,0.010120,438400
1970-05-25,0.867188,0.867188,0.843750,0.851563,0.009805,406400
1970-05-26,0.851563,0.890625,0.843750,0.843750,0.009715,700800
1970-05-27,0.843750,0.914063,0.843750,0.894531,0.010300,617600
1970-05-28,0.894531,0.953125,0.886719,0.933594,0.010750,563200
1970-05-29,0.933594,0.933594,0.910156,0.933594,0.010750,553600
1970-06-01,0.937500,0.992188,0.937500,0.984375,0.011335,1152000
1970-06-02,0.984375,1.000000,0.937500,0.937500,0.010795,598400
1970-06-03,0.937500,0.937500,0.906250,0.933594,0.010750,646400
1970-06-04,0.933594,0.945313,0.921875,0.921875,0.010615,412800
1970-06-05,0.921875,0.921875,0.898438,0.902344,0.010390,329600
1970-06-08,0.902344,0.914063,0.890625,0.910156,0.010480,236800
1970-06-09,0.910156,0.914063,0.898438,0.914063,0.010525,204800
1970-06-10,0.902344,0.902344,0.890625,0.898438,0.010345,368000
1970-06-11,0.890625,0.890625,0.859375,0.859375,0.009895,153600
1970-06-12,0.855469,0.855469,0.828125,0.832031,0.009581,710400
1970-06-15,0.832031,0.859375,0.824219,0.839844,0.009670,659200
1970-06-16,0.847656,0.871094,0.847656,0.863281,0.009940,726400
1970-06-17,0.867188,0.894531,0.867188,0.871094,0.010030,726400
1970-06-18,0.871094,0.921875,0.867188,0.914063,0.010525,329600
1970-06-19,0.914063,0.929688,0.898438,0.921875,0.010615,419200
1970-06-22,0.917969,0.917969,0.886719,0.894531,0.010300,348800
1970-06-23,0.894531,0.914063,0.875000,0.882813,0.010165,326400
1970-06-24,0.875000,0.875000,0.847656,0.847656,0.009760,396800
1970-06-25,0.847656,0.863281,0.839844,0.843750,0.009715,211200
1970-06-26,0.843750,0.867188,0.843750,0.843750,0.009715,96000
1970-06-29,0.843750,0.843750,0.828125,0.828125,0.009536,294400
1970-06-30,0.828125,0.835938,0.804688,0.804688,0.009266,246400
1970-07-01,0.800781,0.800781,0.796875,0.796875,0.009176,524800
1970-07-02,0.796875,0.820313,0.796875,0.812500,0.009356,377600
1970-07-06,0.804688,0.804688,0.765625,0.769531,0.008861,403200
1970-07-07,0.769531,0.777344,0.750000,0.750000,0.008636,259200
1970-07-08,0.750000,0.777344,0.738281,0.777344,0.008951,326400
1970-07-09,0.789063,0.832031,0.789063,0.812500,0.009356,486400
1970-07-10,0.812500,0.835938,0.796875,0.816406,0.009401,150400
1970-07-13,0.816406,0.824219,0.796875,0.812500,0.009356,176000
1970-07-14,0.812500,0.828125,0.796875,0.828125,0.009536,364800
1970-07-15,0.847656,0.898438,0.847656,0.894531,0.010300,723200
1970-07-16,0.898438,0.925781,0.898438,0.914063,0.010525,496000
1970-07-17,0.917969,0.949219,0.917969,0.941406,0.010840,396800
1970-07-20,0.941406,0.992188,0.937500,0.968750,0.011155,844800
1970-07-21,0.968750,0.980469,0.945313,0.949219,0.010930,371200
1970-07-22,0.949219,0.996094,0.945313,0.968750,0.011155,348800
1970-07-23,0.968750,0.992188,0.957031,0.972656,0.011200,176000
1970-07-24,0.972656,0.984375,0.953125,0.968750,0.011155,288000
1970-07-27,0.968750,0.996094,0.968750,0.996094,0.011470,272000
1970-07-28,0.992188,0.992188,0.968750,0.968750,0.011155,204800
1970-07-29,0.968750,0.996094,0.960938,0.960938,0.011065,233600
1970-07-30,0.960938,0.972656,0.949219,0.949219,0.010930,172800
1970-07-31,0.949219,0.960938,0.941406,0.953125,0.010975,179200
1970-08-03,0.941406,0.941406,0.921875,0.921875,0.010615,137600
1970-08-04,0.921875,0.937500,0.902344,0.929688,0.010705,291200
1970-08-05,0.929688,0.953125,0.906250,0.906250,0.010435,390400
1970-08-06,0.902344,0.902344,0.882813,0.890625,0.010255,368000
1970-08-07,0.890625,0.898438,0.875000,0.875000,0.010075,243200
1970-08-10,0.875000,0.875000,0.828125,0.871094,0.010030,422400
1970-08-11,0.871094,0.886719,0.867188,0.886719,0.010210,400000
1970-08-12,0.886719,0.890625,0.875000,0.882813,0.010165,153600
1970-08-13,0.882813,0.882813,0.863281,0.875000,0.010075,204800
1970-08-14,0.882813,0.917969,0.882813,0.917969,0.010570,518400
1970-08-17,0.906250,0.906250,0.890625,0.898438,0.010506,342400
1970-08-18,0.925781,0.945313,0.925781,0.945313,0.011054,476800
1970-08-19,0.945313,0.976563,0.945313,0.964844,0.011283,1532800
1970-08-20,0.960938,0.960938,0.929688,0.957031,0.011191,652800
1970-08-21,0.957031,0.968750,0.941406,0.968750,0.011328,681600
1970-08-24,1.000000,1.074219,1.000000,1.062500,0.012425,1132800
1970-08-25,1.062500,1.062500,1.042969,1.050781,0.012288,448000
1970-08-26,1.050781,1.070313,1.042969,1.046875,0.012242,233600
1970-08-27,1.046875,1.050781,1.015625,1.027344,0.012013,243200
1970-08-28,1.031250,1.093750,1.031250,1.070313,0.012516,812800
1970-08-31,1.070313,1.078125,1.054688,1.078125,0.012607,502400
1970-09-01,1.078125,1.085938,1.031250,1.046875,0.012242,582400
1970-09-02,1.042969,1.042969,1.039063,1.039063,0.012151,217600
1970-09-03,1.039063,1.058594,1.011719,1.011719,0.011831,566400
1970-09-04,1.019531,1.074219,1.019531,1.066406,0.012470,992000
1970-09-08,1.066406,1.117188,1.054688,1.105469,0.012927,1078400
1970-09-09,1.105469,1.113281,1.082031,1.089844,0.012744,355200
1970-09-10,1.074219,1.074219,1.058594,1.062500,0.012425,428800
1970-09-11,1.062500,1.078125,1.058594,1.078125,0.012607,220800
1970-09-14,1.074219,1.074219,1.062500,1.070313,0.012516,198400
1970-09-15,1.062500,1.062500,1.046875,1.058594,0.012379,2432000
1970-09-16,1.058594,1.078125,1.046875,1.078125,0.012607,316800
1970-09-17,1.078125,1.117188,1.078125,1.085938,0.012699,457600
1970-09-18,1.085938,1.105469,1.078125,1.097656,0.012836,198400
1970-09-21,1.097656,1.097656,1.082031,1.089844,0.012744,339200
1970-09-22,1.082031,1.082031,1.042969,1.062500,0.012425,224000
1970-09-23,1.062500,1.089844,1.050781,1.089844,0.012744,262400
1970-09-24,1.089844,1.164063,1.085938,1.156250,0.013521,1091200
1970-09-25,1.160156,1.175781,1.160156,1.164063,0.013612,537600
1970-09-28,1.164063,1.167969,1.113281,1.160156,0.013567,860800
1970-09-29,1.160156,1.164063,1.144531,1.160156,0.013567,384000
1970-09-30,1.156250,1.156250,1.132813,1.140625,0.013338,489600
1970-10-01,1.125000,1.125000,1.113281,1.113281,0.013018,460800
1970-10-02,1.101563,1.101563,1.046875,1.078125,0.012607,2108800
1970-10-05,1.093750,1.136719,1.093750,1.132813,0.013247,1353600
1970-10-06,1.132813,1.140625,1.082031,1.082031,0.012653,563200
1970-10-07,1.082031,1.089844,1.054688,1.089844,0.012744,828800
1970-10-08,1.089844,1.113281,1.050781,1.082031,0.012653,544000
1970-10-09,1.074219,1.074219,1.050781,1.062500,0.012425,364800
1970-10-12,1.062500,1.074219,1.058594,1.066406,0.012470,224000
1970-10-13,1.066406,1.070313,1.062500,1.062500,0.012425,163200
1970-10-14,1.062500,1.070313,1.050781,1.062500,0.012425,329600
1970-10-15,1.066406,1.117188,1.066406,1.109375,0.012973,844800
1970-10-16,1.109375,1.132813,1.109375,1.113281,0.013018,416000
1970-10-19,1.113281,1.113281,1.074219,1.074219,0.012562,332800
1970-10-20,1.074219,1.093750,1.054688,1.082031,0.012653,336000
1970-10-21,1.085938,1.109375,1.085938,1.093750,0.012790,678400
1970-10-22,1.093750,1.105469,1.070313,1.070313,0.012516,268800
1970-10-23,1.070313,1.078125,1.062500,1.062500,0.012425,195200
1970-10-26,1.062500,1.066406,1.050781,1.062500,0.012425,409600
1970-10-27,1.058594,1.058594,1.046875,1.050781,0.012288,220800
1970-10-28,1.046875,1.046875,1.015625,1.031250,0.012059,332800
1970-10-29,1.031250,1.042969,1.015625,1.035156,0.012105,147200
1970-10-30,1.035156,1.039063,1.019531,1.039063,0.012151,236800
1970-11-02,1.039063,1.062500,1.035156,1.062500,0.012425,160000
1970-11-03,1.058594,1.058594,1.046875,1.050781,0.012288,163200
1970-11-04,1.050781,1.062500,1.039063,1.039063,0.012151,288000
1970-11-05,1.035156,1.035156,1.023438,1.031250,0.012059,2329600
1970-11-06,1.031250,1.035156,1.007813,1.011719,0.011831,262400
1970-11-09,1.011719,1.023438,1.007813,1.007813,0.011785,345600
1970-11-10,0.968750,0.968750,0.949219,0.953125,0.011146,704000
1970-11-11,0.953125,0.953125,0.937500,0.945313,0.011054,912000
1970-11-12,0.945313,0.953125,0.937500,0.945313,0.011054,310400
1970-11-13,0.945313,0.949219,0.929688,0.945313,0.011054,588800
1970-11-16,0.937500,0.937500,0.921875,0.937500,0.011128,291200
1970-11-17,0.937500,0.937500,0.925781,0.929688,0.011036,128000
1970-11-18,0.929688,0.937500,0.906250,0.906250,0.010757,227200
1970-11-19,0.902344,0.902344,0.878906,0.902344,0.010711,342400
1970-11-20,0.902344,0.906250,0.882813,0.898438,0.010665,118400
1970-11-23,0.898438,0.937500,0.894531,0.929688,0.011036,304000
1970-11-24,0.929688,0.933594,0.914063,0.929688,0.011036,201600
1970-11-25,0.929688,0.937500,0.925781,0.933594,0.011082,112000
1970-11-27,0.933594,0.937500,0.925781,0.937500,0.011128,118400
1970-11-30,0.937500,1.011719,0.929688,1.000000,0.011870,1548800
1970-12-01,1.003906,1.070313,1.003906,1.015625,0.012056,806400
1970-12-02,1.015625,1.023438,0.984375,1.000000,0.011870,480000
1970-12-03,1.015625,1.046875,1.015625,1.039063,0.012334,918400
1970-12-04,1.031250,1.031250,0.992188,1.031250,0.012241,921600
1970-12-07,1.031250,1.046875,1.007813,1.015625,0.012056,291200
1970-12-08,1.015625,1.019531,1.000000,1.007813,0.011963,246400
1970-12-09,1.019531,1.039063,1.019531,1.039063,0.012334,371200
1970-12-10,1.039063,1.046875,1.031250,1.039063,0.012334,748800
1970-12-11,1.050781,1.093750,1.050781,1.093750,0.012983,1113600
1970-12-14,1.093750,1.101563,1.085938,1.093750,0.012983,572800
1970-12-15,1.093750,1.093750,1.078125,1.093750,0.012983,432000
1970-12-16,1.085938,1.085938,1.050781,1.062500,0.012612,345600
1970-12-17,1.062500,1.089844,1.058594,1.070313,0.012705,371200
1970-12-18,1.070313,1.070313,1.039063,1.042969,0.012380,364800
1970-12-21,1.042969,1.062500,1.015625,1.023438,0.012149,505600
1970-12-22,1.023438,1.031250,1.019531,1.031250,0.012241,153600
1970-12-23,1.027344,1.027344,1.007813,1.007813,0.011963,278400
1970-12-24,1.007813,1.015625,0.992188,1.007813,0.011963,249600
1970-12-28,1.011719,1.039063,1.011719,1.015625,0.012056,470400
1970-12-29,1.023438,1.078125,1.023438,1.070313,0.012705,1340800
1970-12-30,1.070313,1.085938,1.062500,1.078125,0.012798,396800
1970-12-31,1.078125,1.078125,1.042969,1.054688,0.012519,307200
1971-01-04,1.054688,1.062500,1.046875,1.050781,0.012473,83200
1971-01-05,1.050781,1.082031,1.042969,1.078125,0.012798,387200
1971-01-06,1.078125,1.105469,1.070313,1.105469,0.013122,947200
1971-01-07,1.105469,1.109375,1.082031,1.093750,0.012983,313600
1971-01-08,1.093750,1.109375,1.089844,1.093750,0.012983,195200
1971-01-11,1.093750,1.109375,1.085938,1.109375,0.013169,521600
1971-01-12,1.117188,1.152344,1.117188,1.140625,0.013540,1360000
1971-01-13,1.144531,1.187500,1.144531,1.171875,0.013911,1331200
1971-01-14,1.171875,1.226563,1.171875,1.226563,0.014560,953600
1971-01-15,1.226563,1.234375,1.199219,1.226563,0.014560,748800
1971-01-18,1.218750,1.218750,1.203125,1.207031,0.014328,713600
1971-01-19,1.195313,1.195313,1.179688,1.187500,0.014096,912000
1971-01-20,1.187500,1.187500,1.171875,1.183594,0.014050,201600
1971-01-21,1.183594,1.203125,1.171875,1.199219,0.014235,236800
1971-01-22,1.199219,1.210938,1.179688,1.183594,0.014050,499200
1971-01-25,1.183594,1.183594,1.164063,1.171875,0.013911,294400
1971-01-26,1.171875,1.187500,1.167969,1.183594,0.014050,720000
1971-01-27,1.183594,1.183594,1.164063,1.171875,0.013911,400000
1971-01-28,1.171875,1.175781,1.125000,1.125000,0.013354,796800
1971-01-29,1.125000,1.148438,1.113281,1.136719,0.013493,819200
1971-02-01,1.140625,1.164063,1.140625,1.160156,0.013771,492800
1971-02-02,1.160156,1.164063,1.128906,1.132813,0.013447,793600
1971-02-03,1.132813,1.140625,1.113281,1.128906,0.013400,966400
1971-02-04,1.128906,1.160156,1.121094,1.128906,0.013400,1251200
1971-02-05,1.128906,1.179688,1.125000,1.179688,0.014003,2105600
1971-02-08,1.179688,1.210938,1.175781,1.195313,0.014189,1667200
1971-02-09,1.195313,1.207031,1.191406,1.199219,0.014235,1868800
1971-02-10,1.179688,1.179688,1.148438,1.175781,0.013957,1536000
1971-02-11,1.175781,1.179688,1.164063,1.179688,0.014173,576000
1971-02-12,1.179688,1.179688,1.156250,1.156250,0.013891,387200
1971-02-16,1.156250,1.175781,1.156250,1.156250,0.013891,611200
1971-02-17,1.156250,1.179688,1.136719,1.164063,0.013985,1075200
1971-02-18,1.156250,1.156250,1.136719,1.136719,0.013656,828800
1971-02-19,1.136719,1.152344,1.136719,1.140625,0.013703,380800
1971-02-22,1.136719,1.136719,1.113281,1.121094,0.013469,1398400
1971-02-23,1.121094,1.136719,1.117188,1.117188,0.013422,288000
1971-02-24,1.140625,1.179688,1.140625,1.167969,0.014032,1888000
1971-02-25,1.167969,1.175781,1.132813,1.156250,0.013891,291200
1971-02-26,1.156250,1.167969,1.132813,1.140625,0.013703,473600
1971-03-01,1.140625,1.144531,1.125000,1.125000,0.013516,307200
1971-03-02,1.125000,1.136719,1.109375,1.117188,0.013422,284800
1971-03-03,1.117188,1.125000,1.062500,1.066406,0.012812,816000
1971-03-04,1.066406,1.093750,1.042969,1.093750,0.013140,896000
1971-03-05,1.093750,1.109375,1.062500,1.074219,0.012906,2889600
1971-03-08,1.101563,1.117188,1.101563,1.109375,0.013328,550400
1971-03-09,1.125000,1.160156,1.125000,1.156250,0.013891,534400
1971-03-10,1.160156,1.187500,1.160156,1.187500,0.014267,729600
1971-03-11,1.191406,1.226563,1.191406,1.210938,0.014548,1728000
1971-03-12,1.210938,1.214844,1.164063,1.164063,0.013985,556800
1971-03-15,1.167969,1.199219,1.167969,1.195313,0.014360,1171200
1971-03-16,1.195313,1.218750,1.195313,1.207031,0.014501,1366400
1971-03-17,1.207031,1.226563,1.195313,1.226563,0.014736,1097600
1971-03-18,1.226563,1.230469,1.218750,1.222656,0.014689,848000
1971-03-19,1.222656,1.226563,1.195313,1.218750,0.014642,1302400
1971-03-22,1.218750,1.222656,1.203125,1.214844,0.014595,956800
1971-03-23,1.214844,1.289063,1.203125,1.261719,0.015158,11875200
1971-03-24,1.261719,1.269531,1.246094,1.253906,0.015064,886400
1971-03-25,1.253906,1.253906,1.238281,1.250000,0.015017,566400
1971-03-26,1.250000,1.261719,1.246094,1.257813,0.015111,467200
1971-03-29,1.265625,1.277344,1.265625,1.273438,0.015299,1206400
1971-03-30,1.273438,1.289063,1.250000,1.250000,0.015017,4144000
1971-03-31,1.246094,1.246094,1.230469,1.238281,0.014877,518400
1971-04-01,1.242188,1.261719,1.242188,1.250000,0.015017,332800
1971-04-02,1.250000,1.250000,1.203125,1.203125,0.014454,828800
1971-04-05,1.203125,1.203125,1.191406,1.191406,0.014314,432000
1971-04-06,1.191406,1.222656,1.187500,1.187500,0.014267,550400
1971-04-07,1.187500,1.222656,1.187500,1.207031,0.014501,6278400
1971-04-08,1.207031,1.253906,1.207031,1.250000,0.015017,694400
1971-04-12,1.250000,1.257813,1.218750,1.226563,0.014736,700800
1971-04-13,1.226563,1.234375,1.187500,1.222656,0.014689,636800
1971-04-14,1.222656,1.226563,1.195313,1.214844,0.014595,582400
1971-04-15,1.218750,1.253906,1.218750,1.234375,0.014830,640000
1971-04-16,1.234375,1.234375,1.210938,1.218750,0.014642,432000
1971-04-19,1.218750,1.246094,1.218750,1.218750,0.014642,460800
1971-04-20,1.218750,1.238281,1.207031,1.238281,0.014877,672000
1971-04-21,1.238281,1.300781,1.234375,1.289063,0.015487,7084800
1971-04-22,1.289063,1.300781,1.265625,1.300781,0.015628,707200
1971-04-23,1.300781,1.332031,1.300781,1.328125,0.015956,656000
1971-04-26,1.328125,1.378906,1.328125,1.375000,0.016519,963200
1971-04-27,1.375000,1.390625,1.363281,1.371094,0.016472,800000
1971-04-28,1.371094,1.375000,1.351563,1.375000,0.016519,406400
1971-04-29,1.375000,1.390625,1.367188,1.386719,0.016660,761600
1971-04-30,1.378906,1.378906,1.359375,1.363281,0.016378,1132800
1971-05-03,1.343750,1.343750,1.265625,1.273438,0.015299,995200
1971-05-04,1.281250,1.351563,1.281250,1.343750,0.016144,892800
1971-05-05,1.335938,1.335938,1.316406,1.316406,0.015815,518400
1971-05-06,1.316406,1.343750,1.316406,1.328125,0.015956,646400
1971-05-07,1.328125,1.335938,1.312500,1.328125,0.015956,476800
1971-05-10,1.328125,1.343750,1.300781,1.335938,0.016050,412800
1971-05-11,1.335938,1.351563,1.308594,1.351563,0.016238,764800
1971-05-12,1.351563,1.359375,1.343750,1.351563,0.016408,265600
1971-05-13,1.351563,1.382813,1.343750,1.382813,0.016788,1984000
1971-05-14,1.390625,1.406250,1.390625,1.406250,0.017072,1462400
1971-05-17,1.406250,1.410156,1.328125,1.343750,0.016313,1657600
1971-05-18,1.332031,1.332031,1.304688,1.304688,0.015839,326400
1971-05-19,1.304688,1.335938,1.304688,1.328125,0.016124,201600
1971-05-20,1.335938,1.367188,1.335938,1.355469,0.016456,544000
1971-05-21,1.355469,1.359375,1.328125,1.339844,0.016266,256000
1971-05-24,1.324219,1.324219,1.292969,1.300781,0.015792,243200
1971-05-25,1.281250,1.281250,1.226563,1.257813,0.015270,444800
1971-05-26,1.257813,1.289063,1.257813,1.281250,0.015555,323200
1971-05-27,1.281250,1.304688,1.277344,1.277344,0.015507,470400
1971-05-28,1.277344,1.289063,1.242188,1.246094,0.015128,300800
1971-06-01,1.246094,1.265625,1.203125,1.203125,0.014606,608000
1971-06-02,1.203125,1.226563,1.199219,1.203125,0.014606,1766400
1971-06-03,1.203125,1.203125,1.195313,1.203125,0.014606,412800
1971-06-04,1.203125,1.210938,1.199219,1.203125,0.014606,608000
1971-06-07,1.203125,1.210938,1.199219,1.207031,0.014654,812800
1971-06-08,1.207031,1.207031,1.156250,1.156250,0.014037,576000
1971-06-09,1.156250,1.175781,1.152344,1.156250,0.014037,476800
1971-06-10,1.156250,1.156250,1.148438,1.156250,0.014037,147200
1971-06-11,1.156250,1.183594,1.148438,1.148438,0.013942,406400
1971-06-14,1.148438,1.167969,1.144531,1.167969,0.014179,230400
1971-06-15,1.167969,1.179688,1.164063,1.171875,0.014227,496000
1971-06-16,1.171875,1.195313,1.171875,1.171875,0.014227,444800
1971-06-17,1.171875,1.187500,1.167969,1.167969,0.014179,246400
1971-06-18,1.167969,1.179688,1.140625,1.144531,0.013895,412800
1971-06-21,1.140625,1.140625,1.128906,1.132813,0.013753,1206400
1971-06-22,1.132813,1.140625,1.117188,1.140625,0.013847,432000
1971-06-23,1.140625,1.167969,1.136719,1.156250,0.014037,201600
1971-06-24,1.156250,1.164063,1.148438,1.156250,0.014037,147200
1971-06-25,1.156250,1.164063,1.148438,1.152344,0.013990,208000
1971-06-28,1.152344,1.171875,1.140625,1.167969,0.014179,249600
1971-06-29,1.167969,1.167969,1.140625,1.144531,0.013895,384000
1971-06-30,1.144531,1.167969,1.144531,1.144531,0.013895,374400
1971-07-01,1.144531,1.156250,1.144531,1.156250,0.014037,659200
1971-07-02,1.156250,1.156250,1.128906,1.136719,0.013800,435200
1971-07-06,1.136719,1.144531,1.132813,1.136719,0.013800,224000
1971-07-07,1.136719,1.175781,1.136719,1.160156,0.014085,288000
1971-07-08,1.160156,1.164063,1.140625,1.148438,0.013942,108800
1971-07-09,1.148438,1.156250,1.136719,1.140625,0.013847,121600
1971-07-12,1.140625,1.140625,1.128906,1.140625,0.013847,204800
1971-07-13,1.140625,1.140625,1.105469,1.105469,0.013421,448000
1971-07-14,1.105469,1.117188,1.097656,1.113281,0.013516,166400
1971-07-15,1.113281,1.140625,1.105469,1.105469,0.013421,249600
1971-07-16,1.105469,1.117188,1.097656,1.109375,0.013468,163200
1971-07-19,1.109375,1.125000,1.101563,1.113281,0.013516,313600
1971-07-20,1.113281,1.121094,1.109375,1.109375,0.013468,118400
1971-07-21,1.109375,1.117188,1.101563,1.105469,0.013421,86400
1971-07-22,1.105469,1.105469,1.093750,1.093750,0.013278,259200
1971-07-23,1.089844,1.089844,1.078125,1.078125,0.013089,163200
1971-07-26,1.078125,1.085938,1.070313,1.074219,0.013041,160000
1971-07-27,1.062500,1.062500,1.035156,1.042969,0.012662,425600
