Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,1.604167,1.619792,1.588542,1.604167,0.142731,163200
1962-01-03,1.604167,1.619792,1.588542,1.619792,0.144122,156000
1962-01-04,1.656250,1.708333,1.656250,1.661458,0.147829,355200
1962-01-05,1.661458,1.697917,1.656250,1.677083,0.149219,163200
1962-01-08,1.677083,1.703125,1.666667,1.687500,0.150146,204000
1962-01-09,1.687500,1.718750,1.671875,1.703125,0.151536,290400
1962-01-10,1.703125,1.713542,1.677083,1.682292,0.149682,182400
1962-01-11,1.682292,1.708333,1.666667,1.708333,0.151999,384000
1962-01-12,1.708333,1.739583,1.687500,1.718750,0.152926,352800
1962-01-15,1.718750,1.729167,1.687500,1.713542,0.152463,280800
1962-01-16,1.697917,1.697917,1.677083,1.687500,0.151064,163200
1962-01-17,1.687500,1.708333,1.677083,1.682292,0.150598,160800
1962-01-18,1.682292,1.718750,1.682292,1.718750,0.153862,261600
1962-01-19,1.718750,1.750000,1.687500,1.750000,0.156659,357600
1962-01-22,1.750000,1.770833,1.744792,1.744792,0.156193,261600
1962-01-23,1.744792,1.760417,1.708333,1.708333,0.152929,223200
1962-01-24,1.708333,1.708333,1.666667,1.697917,0.151997,120000
1962-01-25,1.697917,1.723958,1.692708,1.708333,0.152929,151200
1962-01-26,1.708333,1.723958,1.687500,1.708333,0.152929,108000
1962-01-29,1.708333,1.723958,1.703125,1.723958,0.154328,122400
1962-01-30,1.718750,1.718750,1.692708,1.697917,0.151997,120000
1962-01-31,1.697917,1.723958,1.697917,1.708333,0.152929,189600
1962-02-01,1.708333,1.750000,1.708333,1.739583,0.155727,112800
1962-02-02,1.739583,1.744792,1.723958,1.729167,0.154794,199200
1962-02-05,1.729167,1.734375,1.723958,1.723958,0.154328,96000
1962-02-06,1.729167,1.744792,1.729167,1.734375,0.155261,105600
1962-02-07,1.734375,1.744792,1.713542,1.713542,0.153396,122400
1962-02-08,1.713542,1.718750,1.713542,1.713542,0.153396,141600
1962-02-09,1.713542,1.718750,1.692708,1.692708,0.151531,115200
1962-02-12,1.692708,1.697917,1.671875,1.697917,0.151997,98400
1962-02-13,1.697917,1.703125,1.682292,1.692708,0.151531,86400
1962-02-14,1.692708,1.692708,1.666667,1.677083,0.150132,177600
1962-02-15,1.671875,1.671875,1.645833,1.666667,0.149199,60000
1962-02-16,1.666667,1.687500,1.635417,1.677083,0.150132,88800
1962-02-19,1.677083,1.692708,1.661458,1.677083,0.150132,170400
1962-02-20,1.677083,1.682292,1.666667,1.671875,0.149666,67200
1962-02-21,1.671875,1.671875,1.625000,1.635417,0.146402,98400
1962-02-23,1.635417,1.656250,1.625000,1.635417,0.146402,96000
1962-02-26,1.666667,1.697917,1.666667,1.697917,0.151997,158400
1962-02-27,1.697917,1.708333,1.677083,1.682292,0.150598,117600
1962-02-28,1.682292,1.703125,1.666667,1.682292,0.150598,139200
1962-03-01,1.682292,1.703125,1.682292,1.682292,0.150598,74400
1962-03-02,1.682292,1.687500,1.666667,1.687500,0.151064,105600
1962-03-05,1.687500,1.692708,1.666667,1.687500,0.151064,79200
1962-03-06,1.687500,1.703125,1.666667,1.677083,0.150132,98400
1962-03-07,1.677083,1.677083,1.645833,1.656250,0.148267,172800
1962-03-08,1.656250,1.661458,1.635417,1.640625,0.146868,98400
1962-03-09,1.640625,1.645833,1.635417,1.635417,0.146402,86400
1962-03-12,1.635417,1.640625,1.614583,1.614583,0.144537,96000
1962-03-13,1.614583,1.635417,1.588542,1.625000,0.145469,141600
1962-03-14,1.630208,1.661458,1.630208,1.661458,0.148733,117600
1962-03-15,1.661458,1.661458,1.635417,1.645833,0.147334,139200
1962-03-16,1.645833,1.661458,1.645833,1.661458,0.148733,79200
1962-03-19,1.661458,1.682292,1.651042,1.661458,0.148733,105600
1962-03-20,1.666667,1.697917,1.666667,1.697917,0.151997,177600
1962-03-21,1.697917,1.703125,1.645833,1.656250,0.148267,232800
1962-03-22,1.666667,1.692708,1.666667,1.682292,0.150598,268800
1962-03-23,1.682292,1.697917,1.671875,1.682292,0.150598,189600
1962-03-26,1.682292,1.687500,1.656250,1.671875,0.149666,124800
1962-03-27,1.671875,1.677083,1.666667,1.671875,0.149666,112800
1962-03-28,1.671875,1.703125,1.671875,1.703125,0.152463,146400
1962-03-29,1.703125,1.703125,1.677083,1.682292,0.150598,91200
1962-03-30,1.682292,1.703125,1.677083,1.703125,0.152463,86400
1962-04-02,1.697917,1.697917,1.661458,1.671875,0.149666,230400
1962-04-03,1.671875,1.692708,1.661458,1.666667,0.149199,168000
1962-04-04,1.666667,1.682292,1.661458,1.671875,0.149666,115200
1962-04-05,1.671875,1.687500,1.666667,1.687500,0.151064,192000
1962-04-06,1.682292,1.682292,1.661458,1.682292,0.150598,148800
1962-04-09,1.682292,1.682292,1.661458,1.661458,0.148733,124800
1962-04-10,1.661458,1.677083,1.651042,1.677083,0.150132,120000
1962-04-11,1.677083,1.692708,1.656250,1.671875,0.149666,182400
1962-04-12,1.661458,1.661458,1.635417,1.656250,0.148267,158400
1962-04-13,1.651042,1.651042,1.614583,1.614583,0.144537,38400
1962-04-16,1.609375,1.609375,1.552083,1.572917,0.141722,129600
1962-04-17,1.578125,1.619792,1.578125,1.593750,0.143599,172800
1962-04-18,1.593750,1.614583,1.583333,1.604167,0.144537,132000
1962-04-19,1.604167,1.625000,1.604167,1.604167,0.144537,81600
1962-04-23,1.598958,1.598958,1.541667,1.546875,0.139375,136800
1962-04-24,1.552083,1.572917,1.552083,1.572917,0.141722,103200
1962-04-25,1.562500,1.562500,1.531250,1.531250,0.137967,120000
1962-04-26,1.536458,1.578125,1.536458,1.552083,0.139844,163200
1962-04-27,1.552083,1.557292,1.520833,1.541667,0.138906,182400
1962-04-30,1.541667,1.541667,1.468750,1.479167,0.133274,187200
1962-05-01,1.479167,1.494792,1.427083,1.489583,0.134213,228000
1962-05-02,1.489583,1.515625,1.489583,1.500000,0.135152,139200
1962-05-03,1.500000,1.567708,1.494792,1.567708,0.141252,79200
1962-05-04,1.567708,1.583333,1.552083,1.552083,0.139844,76800
1962-05-07,1.552083,1.562500,1.541667,1.552083,0.139844,182400
1962-05-08,1.552083,1.572917,1.546875,1.552083,0.139844,129600
1962-05-09,1.552083,1.562500,1.500000,1.541667,0.138906,96000
1962-05-10,1.536458,1.536458,1.468750,1.473958,0.132805,16800
1962-05-11,1.473958,1.473958,1.453125,1.473958,0.132805,141600
1962-05-14,1.473958,1.531250,1.447917,1.447917,0.130459,146400
1962-05-15,1.500000,1.536458,1.500000,1.526042,0.137498,132000
1962-05-16,1.526042,1.526042,1.505208,1.515625,0.136559,103200
1962-05-17,1.515625,1.520833,1.500000,1.510417,0.136090,180000
1962-05-18,1.520833,1.552083,1.520833,1.536458,0.138437,187200
